airport,year,X.month,carrier,arr_flights,arr_del15,carrier_ct,X.weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,X.arr_delay,X.carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,Latitude,Longitude
LAX,2007,6,XE,391,175,19.62,0.39,108.34,0,46.65,0,0,6484,1222,7,3198,0,2057,33.942536,-118.408075
LAX,2008,7,CO,763,172,68.64,7.4,49.49,4.82,41.64,2,0,9845,4527,315,2346,123,2534,33.942536,-118.408075
LAX,2004,7,NW,637,177,77.95,5.52,66.43,1,26.11,2,0,8393,4755,260,1921,22,1435,33.942536,-118.408075
LAX,2015,10,VX,1143,154,31.1,5.2,39.03,0,78.66,0,1,9177,2368,224,1796,0,4789,33.942536,-118.408075
LAX,2007,1,FL,97,18,9.29,0,5.06,0,3.65,0,1,777,345,0,145,0,287,33.942536,-118.408075
LAX,2006,6,WN,3439,768,168.65,12.57,109.64,3.31,473.83,37,2,36106,6749,640,3733,90,24894,33.942536,-118.408075
LAX,2015,9,DL,2498,345,82.24,8.27,185.19,0,69.3,0,2,18215,7479,333,5790,0,4613,33.942536,-118.408075
LAX,2009,12,DL,986,224,54.03,9.44,129.96,0,30.56,12,3,9472,2934,611,4549,0,1378,33.942536,-118.408075
LAX,2005,2,US,272,128,51.58,0.55,57.89,0,17.98,0,1,5999,2632,57,2202,0,1108,33.942536,-118.408075
LAX,2008,12,AA,2369,763,197.17,58.57,330.54,0,176.73,37,1,48311,14965,5020,13962,0,14364,33.942536,-118.408075
LAX,2008,2,MQ,1288,147,19,2.94,52.86,1,71.19,25,0,8861,2510,308,1852,15,4176,33.942536,-118.408075
LAX,2007,4,DL,1105,245,64.55,3.65,121.09,0.89,54.81,2,3,12519,3993,179,4032,144,4171,33.942536,-118.408075
LAX,2008,10,UA,2214,230,64.4,3.69,76.27,0.77,84.87,15,7,10998,2575,222,2200,33,5968,33.942536,-118.408075
LAX,2011,4,AA,2365,594,180.63,40.79,250.8,0,121.78,42,3,33003,12708,2876,8680,0,8739,33.942536,-118.408075
LAX,2005,9,US,290,94,28.07,0.65,55.31,0,9.97,0,1,3312,1031,26,1676,0,579,33.942536,-118.408075
LAX,2014,11,HA,130,17,16.11,0,0,0,0.89,0,2,1045,1012,0,0,0,33,33.942536,-118.408075
LAX,2005,9,AS,602,107,58.1,0,33.02,0,15.88,6,0,3570,2125,0,815,0,630,33.942536,-118.408075
LAX,2006,6,OO,4131,689,362,15,40,1,271,38,0,25880,13223,575,1250,22,10810,33.942536,-118.408075
LAX,2011,12,UA,1962,283,89.66,5.93,103.75,0,83.66,15,3,15148,5635,380,3551,0,5582,33.942536,-118.408075
LAX,2009,3,YV,31,8,6,0,1,1,0,1,0,249,217,0,16,16,0,33.942536,-118.408075
LAX,2014,9,MQ,4,1,0,0,0.11,0,0.89,0,0,27,0,0,3,0,24,33.942536,-118.408075
LAX,2014,1,OO,5384,992,137.04,35.17,247.26,0.12,572.42,126,18,57737,10444,5852,9576,6,31859,33.942536,-118.408075
LAX,2005,7,DH,31,12,6.2,0,1.82,0,3.98,0,0,733,276,0,179,0,278,33.942536,-118.408075
LAX,2004,11,HP,727,143,43.56,0.81,64.81,1,32.83,18,0,5820,2025,21,2034,16,1724,33.942536,-118.408075
LAX,2016,2,AA,3012,450,141.62,15.86,163.35,1.32,127.85,13,7,25313,9173,1346,5314,62,9418,33.942536,-118.408075
LAX,2008,3,FL,140,52,12.56,0.07,16.94,0,22.43,0,1,2820,705,4,683,0,1428,33.942536,-118.408075
LAX,2003,6,CO,560,99,30.05,2.91,51.33,0,14.71,0,1,4681,1791,115,1815,0,960,33.942536,-118.408075
LAX,2004,9,TZ,223,28,5.1,0,14.04,0,8.86,1,0,1250,185,0,558,0,507,33.942536,-118.408075
LAX,2007,2,CO,532,164,43.39,8.72,89.37,0.91,21.61,3,1,6365,1659,539,2991,35,1141,33.942536,-118.408075
LAX,2004,5,HP,703,131,39.49,0.91,57.45,0.34,32.8,8,1,5360,1569,75,1752,10,1954,33.942536,-118.408075
LAX,2005,9,EV,60,13,6.7,0,5.3,0,1,4,0,298,162,0,102,0,34,33.942536,-118.408075
LAX,2012,11,B6,260,29,10.29,1.87,11.85,0.19,4.8,2,0,1382,490,152,501,10,229,33.942536,-118.408075
LAX,2004,2,HA,87,5,3.74,1,0,0,0.26,1,0,453,346,44,0,0,63,33.942536,-118.408075
LAX,2007,12,F9,166,87,28.7,4.69,41.54,0.02,12.05,1,1,4967,1312,312,2296,5,1042,33.942536,-118.408075
LAX,2013,11,AA,2542,457,131.6,6.16,197.38,11.23,110.63,19,10,23974,8530,366,6982,1482,6614,33.942536,-118.408075
LAX,2004,9,HP,728,108,45.46,0,44.74,0,17.8,18,4,4691,1933,0,1668,0,1090,33.942536,-118.408075
LAX,2008,5,OO,3775,528,165.94,8.78,197.2,5.62,150.46,31,1,21437,8060,771,5551,261,6794,33.942536,-118.408075
LAX,2004,9,UA,3127,327,93.16,5.08,146.44,0.3,82.03,44,17,19371,5716,580,6636,11,6428,33.942536,-118.408075
LAX,2011,3,WN,3373,865,206.57,3.53,197.54,5.05,452.31,60,6,42680,10095,320,6809,140,25316,33.942536,-118.408075
LAX,2016,7,F9,155,75,19.24,2.79,29.13,0,23.84,0,0,4733,755,271,1266,0,2441,33.942536,-118.408075
LAX,2014,11,OO,4159,794,100.36,7.35,262.61,0.9,422.77,50,1,43513,7957,964,9891,38,24663,33.942536,-118.408075
LAX,2013,5,MQ,430,116,21.99,1.77,16.2,0,76.04,13,1,8298,2002,305,810,0,5181,33.942536,-118.408075
LAX,2008,6,UA,2593,971,205.54,19.86,388.31,0,357.3,75,1,60936,14108,1616,16749,0,28463,33.942536,-118.408075
LAX,2012,8,HA,116,22,19.62,0,1,0,1.38,0,0,1413,1299,0,16,0,98,33.942536,-118.408075
LAX,2007,9,OO,3957,456,259,4,24,2,167,27,2,17421,8035,179,1079,75,8053,33.942536,-118.408075
LAX,2005,9,AA,2571,490,123.13,19.56,239.07,0.75,107.5,11,4,24942,8214,1548,8303,24,6853,33.942536,-118.408075
LAX,2009,4,YV,30,5,3,0,2,0,0,1,0,199,164,0,35,0,0,33.942536,-118.408075
LAX,2015,5,AA,2709,438,133.4,34.18,135.92,0.04,134.47,17,3,28865,10223,2992,4857,2,10791,33.942536,-118.408075
LAX,2005,7,MQ,1750,190,32.7,1,68.46,0.64,87.2,41,0,9061,2680,16,2169,14,4182,33.942536,-118.408075
LAX,2006,12,US,893,239,86.32,1.9,86.54,2.11,62.14,15,1,11790,4290,218,3019,59,4204,33.942536,-118.408075
LAX,2010,1,FL,164,44,9.7,1.74,15.26,0,17.3,0,0,2173,641,104,507,0,921,33.942536,-118.408075
LAX,2006,12,YV,118,31,18,1,9,0,3,1,0,1149,662,23,267,0,197,33.942536,-118.408075
LAX,2005,3,HA,93,21,15.51,0,0.76,0,4.73,1,0,978,805,0,31,0,142,33.942536,-118.408075
LAX,2015,2,HA,112,14,12.18,0,0,0,1.82,0,1,596,553,0,0,0,43,33.942536,-118.408075
LAX,2004,7,WN,3435,691,174.09,10.63,117.85,3.87,384.56,27,1,28436,6689,885,3268,183,17411,33.942536,-118.408075
LAX,2008,7,YV,42,11,9,1,1,0,0,1,0,788,635,135,18,0,0,33.942536,-118.408075
LAX,2010,1,WN,3223,557,153.04,9.19,106.35,4.15,284.27,102,2,29552,6886,492,3940,96,18138,33.942536,-118.408075
LAX,2008,3,YV,32,5,5,0,0,0,0,0,0,222,222,0,0,0,0,33.942536,-118.408075
LAX,2008,12,AS,561,200,64.99,14.93,56.59,2.74,60.76,24,0,11216,3271,1240,2190,99,4416,33.942536,-118.408075
LAX,2011,12,MQ,1875,211,32.86,20.56,65.39,1,91.19,54,17,15071,2573,4995,2301,31,5171,33.942536,-118.408075
LAX,2010,9,YV,123,19,4.22,0,3.55,0,11.22,1,0,1127,255,0,152,0,720,33.942536,-118.408075
LAX,2008,7,F9,183,32,8.26,1.95,14.03,0,7.76,0,0,1178,346,105,469,0,258,33.942536,-118.408075
LAX,2009,12,MQ,1278,165,22.25,0.56,36.47,0.8,104.92,17,0,7682,1847,22,1090,17,4706,33.942536,-118.408075
LAX,2012,8,AS,585,54,22.39,0,20.71,0,10.9,0,1,2196,1104,0,405,0,687,33.942536,-118.408075
LAX,2009,12,YV,167,36,24,5,7,0,0,1,0,2651,2273,222,156,0,0,33.942536,-118.408075
LAX,2012,6,B6,236,47,16.83,4.35,15.6,1.68,8.53,0,0,3194,883,266,926,104,1015,33.942536,-118.408075
LAX,2015,2,VX,906,162,38.91,35.84,35.43,0.18,51.64,23,2,8712,2102,1085,1438,5,4082,33.942536,-118.408075
LAX,2008,10,WN,3685,356,104.3,7.62,75.37,1.99,166.72,71,2,13870,3790,526,2561,38,6955,33.942536,-118.408075
LAX,2009,2,AA,2140,460,120.55,14.25,199.74,0,125.46,36,4,24160,7760,484,6308,0,9608,33.942536,-118.408075
LAX,2014,5,B6,274,46,14.01,1.1,19.27,0,11.62,2,0,2664,1075,71,672,0,846,33.942536,-118.408075
LAX,2010,7,OO,3858,704,77.43,6.18,217.18,2.12,401.09,32,2,30092,4316,244,6881,69,18582,33.942536,-118.408075
LAX,2013,11,B6,288,56,18.03,0.93,32.6,0,4.44,1,14,2117,951,64,925,0,177,33.942536,-118.408075
LAX,2004,4,OO,3772,366,218,18,21,4,105,20,0,12774,7200,544,742,84,4204,33.942536,-118.408075
LAX,2012,6,HA,97,28,27.46,0,0,0,0.54,0,1,980,954,0,0,0,26,33.942536,-118.408075
LAX,2005,3,FL,124,55,23.23,0,14.27,0,17.49,0,0,2863,844,0,488,0,1531,33.942536,-118.408075
LAX,2004,2,AA,2451,419,112.97,38.07,157.41,2,108.55,35,6,20718,7119,2014,4822,47,6716,33.942536,-118.408075
LAX,2011,11,F9,182,40,10.17,0,21.97,0,7.87,1,2,1205,281,0,536,0,388,33.942536,-118.408075
LAX,2003,9,CO,527,76,18.33,0.99,41.38,0,15.3,2,0,3616,789,49,2081,0,697,33.942536,-118.408075
LAX,2003,8,AA,2590,589,179.81,53.55,202.43,5.42,147.81,26,3,37064,12644,5069,7778,137,11436,33.942536,-118.408075
LAX,2008,8,OO,3581,366,125.44,8.51,97.63,3.08,131.34,21,1,16372,6004,576,2592,124,7076,33.942536,-118.408075
LAX,2005,11,F9,170,35,12.97,0.73,9.01,0,12.28,0,0,1026,394,18,209,0,405,33.942536,-118.408075
LAX,2016,6,AS,770,169,23.22,0.74,122.42,0,22.62,1,1,7175,1382,64,4437,0,1292,33.942536,-118.408075
LAX,2009,10,WN,3327,848,208.74,7.12,132.65,3.74,495.75,61,3,34810,7840,264,4096,93,22517,33.942536,-118.408075
LAX,2011,2,WN,2953,802,187.39,6.08,169.15,1.98,437.4,60,5,39510,7618,618,7129,62,24083,33.942536,-118.408075
LAX,2004,9,HA,89,13,12.04,0,0.96,0,0,0,0,685,527,0,158,0,0,33.942536,-118.408075
LAX,2009,10,FL,200,87,20.87,0,57.67,0,8.46,0,0,3145,835,0,1902,0,408,33.942536,-118.408075
LAX,2006,3,UA,3063,976,224.71,5.62,465.61,0,280.06,80,5,46804,13395,269,14479,0,18661,33.942536,-118.408075
LAX,2004,11,WN,3294,515,122.07,5.18,87.85,0.78,299.11,16,8,24013,4607,274,2607,48,16477,33.942536,-118.408075
LAX,2008,4,CO,586,199,66.19,0.84,108.21,4.27,19.49,2,0,8376,3533,28,3582,123,1110,33.942536,-118.408075
LAX,2015,1,US,573,91,29.66,1.15,40.15,0.79,19.24,9,1,3975,1640,41,1239,15,1040,33.942536,-118.408075
LAX,2015,11,WN,3430,763,193.73,1.73,240.49,2.25,324.8,48,2,31208,8385,165,7084,250,15324,33.942536,-118.408075
LAX,2009,9,WN,3213,270,89.67,2.32,24.44,1,152.57,32,3,11125,3320,133,917,15,6740,33.942536,-118.408075
LAX,2013,4,VX,1103,154,33.65,28.47,35.82,0.17,55.88,0,3,9505,1528,879,2282,16,4800,33.942536,-118.408075
LAX,2013,9,FL,91,24,18.43,0,2.62,0,2.95,0,0,853,686,0,87,0,80,33.942536,-118.408075
LAX,2009,6,MQ,1034,88,13.91,0,21.72,0.56,51.81,4,0,3858,1057,0,466,10,2325,33.942536,-118.408075
LAX,2004,6,HP,806,291,92.27,3.91,147.38,0.77,46.68,16,1,14051,4675,317,5901,46,3112,33.942536,-118.408075
LAX,2005,11,WN,3428,517,142.44,5.17,89.73,2.77,276.89,27,1,18305,4891,222,2351,67,10774,33.942536,-118.408075
LAX,2014,1,HA,93,5,3.99,0,0,0,1.01,0,0,239,202,0,0,0,37,33.942536,-118.408075
LAX,2007,5,AS,682,93,49.47,0.38,22.48,1.06,19.61,2,0,4431,2852,13,590,22,954,33.942536,-118.408075
LAX,2008,8,CO,757,205,76.09,12.24,70.29,2.78,43.61,1,0,10572,3838,613,2992,73,3056,33.942536,-118.408075
LAX,2015,8,MQ,17,1,0,0,0.59,0,0.41,3,0,17,0,0,10,0,7,33.942536,-118.408075
LAX,2013,12,UA,2776,700,272.4,25.51,236.02,0,166.07,31,7,37232,12844,1918,9021,0,13449,33.942536,-118.408075
LAX,2006,9,DL,1102,409,77.17,5.6,264.5,0,61.73,14,0,15513,3873,184,7815,0,3641,33.942536,-118.408075
LAX,2008,10,NW,519,79,29.05,1.57,46.07,0,2.31,2,1,2952,1539,117,1143,0,153,33.942536,-118.408075
LAX,2014,5,AA,2779,551,135.7,22.44,215.53,0.37,176.97,25,5,30065,7661,2122,7600,18,12664,33.942536,-118.408075
LAX,2003,6,US,330,137,41.75,3.43,39.38,0,52.44,0,0,7484,1997,438,1482,0,3567,33.942536,-118.408075
LAX,2009,6,WN,3414,864,192.94,10.58,118.09,1.85,540.55,74,4,40610,7536,782,3458,101,28733,33.942536,-118.408075
LAX,2010,5,FL,221,60,21.04,0.31,27.19,0,11.46,0,0,2173,852,9,686,0,626,33.942536,-118.408075
LAX,2011,2,AA,2124,618,164.15,51.91,281.89,1,119.05,85,3,31628,9806,3755,10245,74,7748,33.942536,-118.408075
LAX,2008,9,AA,2216,390,148.79,4.95,114.92,0.97,120.37,22,5,22996,10408,331,4221,43,7993,33.942536,-118.408075
LAX,2005,9,OO,4155,432,287,13,32,1,99,27,1,15996,9454,570,1796,34,4142,33.942536,-118.408075
LAX,2011,5,UA,1974,363,82.7,18.04,117.97,1,143.29,18,2,21809,5333,1236,4927,42,10271,33.942536,-118.408075
LAX,2014,2,MQ,516,171,38.36,3.76,51.76,0,77.12,40,5,12307,4400,313,2085,0,5509,33.942536,-118.408075
LAX,2015,1,AS,592,85,30.22,1.78,32.75,0,20.25,1,1,3712,1438,342,862,0,1070,33.942536,-118.408075
LAX,2013,3,HA,93,10,10,0,0,0,0,0,1,715,715,0,0,0,0,33.942536,-118.408075
LAX,2015,7,AA,3558,851,221.52,33.19,371.07,1.44,223.78,25,5,51084,16225,2154,16042,50,16613,33.942536,-118.408075
LAX,2016,10,VX,1194,246,56.43,15.72,78.3,1.32,94.23,13,0,11531,2499,663,2713,35,5621,33.942536,-118.408075
LAX,2007,7,OO,4170,717,385,19,25,5,283,57,0,28372,14003,969,961,115,12324,33.942536,-118.408075
LAX,2007,2,US,778,276,96.44,5.66,97.91,0.52,75.47,16,5,11817,3767,551,3123,34,4342,33.942536,-118.408075
LAX,2010,4,US,460,59,17.31,0,24.88,3.64,13.17,0,0,2434,797,0,691,78,868,33.942536,-118.408075
LAX,2015,10,DL,2647,246,80.99,3.46,82.8,0,78.74,1,2,15832,8090,204,2670,0,4868,33.942536,-118.408075
LAX,2016,5,F9,155,37,7.75,1.49,14.16,0,13.61,0,1,3196,651,60,870,0,1615,33.942536,-118.408075
LAX,2012,2,HA,58,17,16,0,0,0,1,0,0,572,474,0,0,0,98,33.942536,-118.408075
LAX,2005,2,FL,111,69,21.77,0,32.4,0,14.83,0,0,2914,901,0,1055,0,958,33.942536,-118.408075
LAX,2007,2,YV,112,22,16,0,5,0,1,1,0,851,575,0,133,0,143,33.942536,-118.408075
LAX,2015,7,MQ,31,6,0.96,1.2,1.93,0,1.91,1,2,282,38,44,68,0,132,33.942536,-118.408075
LAX,2010,5,UA,2118,259,66.15,17.93,72.41,0,102.5,16,2,16497,4738,1172,2376,0,8211,33.942536,-118.408075
LAX,2006,1,FL,93,39,20.91,0,5.22,0,12.86,0,0,2546,791,0,168,0,1587,33.942536,-118.408075
LAX,2010,6,UA,2276,367,110.55,21.83,93.44,0,141.18,28,4,22823,5988,1488,3793,0,11554,33.942536,-118.408075
LAX,2010,9,F9,204,23,8.11,0.63,7.27,0,6.99,0,1,714,222,41,162,0,289,33.942536,-118.408075
LAX,2012,4,VX,1012,87,25.86,18.42,11.63,0.32,30.78,0,0,4250,1125,485,374,6,2260,33.942536,-118.408075
LAX,2007,9,MQ,1662,162,25.35,0,49.03,0,87.62,21,0,8287,2111,0,1642,0,4534,33.942536,-118.408075
LAX,2004,5,MQ,1931,132,26.51,1.9,48.28,0,55.31,27,0,5589,2551,61,1129,0,1848,33.942536,-118.408075
LAX,2004,1,TZ,266,74,19.63,2.8,20.65,1.14,29.79,2,1,5930,1233,190,1112,36,3359,33.942536,-118.408075
LAX,2006,5,NW,559,83,35.42,3.42,37.46,0,6.7,0,2,4081,2485,237,1141,0,218,33.942536,-118.408075
LAX,2007,9,UA,2544,477,108.13,4.79,166.4,0,197.68,61,2,22694,5892,263,5360,0,11179,33.942536,-118.408075
LAX,2004,11,AS,713,143,68.3,2.22,27.32,1.39,43.78,6,1,6832,3464,214,866,44,2244,33.942536,-118.408075
LAX,2011,11,B6,230,50,8.44,0,38.24,0,3.32,0,5,1694,356,0,1133,0,205,33.942536,-118.408075
LAX,2013,3,FL,62,7,2.82,0.38,0.83,0,2.97,0,0,507,108,24,50,0,325,33.942536,-118.408075
LAX,2011,9,FL,184,24,7.95,0,11.52,0,4.53,0,1,653,168,0,256,0,229,33.942536,-118.408075
LAX,2006,4,OO,4039,736,394,18,41,0,283,33,0,30397,14985,1076,1942,0,12394,33.942536,-118.408075
LAX,2015,9,HA,132,11,8,1,0,0,2,1,0,363,212,44,0,0,107,33.942536,-118.408075
LAX,2013,7,VX,1365,284,77.28,12.75,36.92,1.81,155.25,10,1,24161,5070,835,3121,48,15087,33.942536,-118.408075
LAX,2016,1,VX,1131,182,55.16,7,34.61,1.45,83.78,28,0,9942,2871,266,1833,26,4946,33.942536,-118.408075
LAX,2011,4,US,584,197,47.1,2.19,119.24,1.2,27.26,2,0,7774,2274,387,3602,26,1485,33.942536,-118.408075
LAX,2005,12,RU,18,2,0.96,0,1.04,0,0,0,0,546,510,0,36,0,0,33.942536,-118.408075
LAX,2006,6,UA,3020,673,183.78,18.7,185.41,0,285.11,60,3,41091,9466,1351,7544,0,22730,33.942536,-118.408075
LAX,2004,12,MQ,1899,249,44.17,3.48,90.27,0,111.07,62,0,13462,4803,184,2747,0,5728,33.942536,-118.408075
LAX,2006,7,DL,1230,213,75.84,9.43,70.72,0,57.01,18,12,14824,4880,600,4062,0,5282,33.942536,-118.408075
LAX,2016,3,NK,612,197,6.37,0,186.63,0,4,10,1,9065,290,0,8527,0,248,33.942536,-118.408075
LAX,2012,4,WN,3138,488,141.31,4.01,115.15,2.81,224.73,35,1,22134,6921,171,3494,77,11471,33.942536,-118.408075
LAX,2013,9,F9,114,39,11.43,0.09,17.26,0,10.22,0,0,2234,666,7,784,0,777,33.942536,-118.408075
LAX,2010,11,DL,1579,405,84.25,5.22,241.05,0,74.48,8,4,17261,4208,352,8185,0,4516,33.942536,-118.408075
LAX,2011,8,US,613,180,59.68,5.67,74.23,2.04,38.38,9,0,8435,3155,573,2556,59,2092,33.942536,-118.408075
LAX,2016,8,AA,3891,1161,331.25,33.64,440.02,2.01,354.08,32,8,82077,32362,3265,18363,191,27896,33.942536,-118.408075
LAX,2011,6,WN,3333,797,229.72,3.13,151.32,2.94,409.89,44,3,36435,9659,150,4845,95,21686,33.942536,-118.408075
LAX,2006,12,WN,3471,814,209.8,9.7,151.25,18.49,424.76,56,0,40546,8858,1110,6041,449,24088,33.942536,-118.408075
LAX,2008,2,OO,3633,833,276,41,47,7,462,53,3,38363,12306,2442,2522,151,20942,33.942536,-118.408075
LAX,2012,5,UA,2666,508,192.68,11.05,161.57,1.01,141.69,21,2,29112,11170,1058,5548,18,11318,33.942536,-118.408075
LAX,2012,2,WN,2848,321,92.6,1.42,77.36,0.03,149.58,50,0,12467,3615,50,1970,2,6830,33.942536,-118.408075
LAX,2005,1,HP,679,190,73.32,1.58,70.05,0.62,44.44,20,0,8106,3273,48,2336,54,2395,33.942536,-118.408075
LAX,2004,10,WN,3358,785,159.23,0.21,209.92,2.94,412.7,45,2,29084,5617,18,5610,84,17755,33.942536,-118.408075
LAX,2004,12,DL,1203,368,100.33,15.72,179.8,0.62,71.54,4,1,16739,5203,1165,5920,21,4430,33.942536,-118.408075
LAX,2008,7,WN,3759,591,141.32,6.07,125.45,3.87,314.29,59,3,27230,5516,331,4020,140,17223,33.942536,-118.408075
LAX,2007,3,CO,606,135,37.21,8.85,51.15,2.27,35.52,9,1,7190,1799,723,2046,115,2507,33.942536,-118.408075
LAX,2009,8,B6,119,26,9.51,0,12.63,0,3.86,1,1,1414,539,0,466,0,409,33.942536,-118.408075
LAX,2014,12,MQ,14,9,0.17,2.08,0.46,0,6.29,4,0,714,14,160,54,0,486,33.942536,-118.408075
LAX,2006,6,DL,1192,273,96.39,16.05,86.09,0,74.48,10,1,16563,5646,1140,3836,0,5941,33.942536,-118.408075
LAX,2015,9,NK,474,104,29.25,3.34,47.97,0,23.44,3,1,5562,1612,122,2067,0,1761,33.942536,-118.408075
LAX,2005,11,AS,591,116,50.22,0,42.69,1.75,21.34,5,0,4289,2027,0,1185,27,1050,33.942536,-118.408075
LAX,2008,5,HA,62,36,33.67,0,0.2,0,2.13,0,0,2371,1785,0,7,0,579,33.942536,-118.408075
LAX,2015,1,AA,2633,445,157.17,25.21,107.82,1.36,153.43,41,4,25261,10914,1460,3293,42,9552,33.942536,-118.408075
LAX,2011,8,UA,2252,387,103.6,16.08,111.24,0,156.09,36,2,23965,6512,1552,4459,0,11442,33.942536,-118.408075
LAX,2009,9,HA,54,21,21,0,0,0,0,0,0,601,601,0,0,0,0,33.942536,-118.408075
LAX,2014,1,AA,2595,452,132.37,74.77,121.66,0.04,123.16,62,3,25283,7552,4600,4232,4,8895,33.942536,-118.408075
LAX,2008,7,FL,337,122,23.06,1.6,14.68,0,82.66,1,0,10093,1558,134,931,0,7470,33.942536,-118.408075
LAX,2008,12,OO,3285,596,82.42,12.46,146.89,1,353.24,92,4,32357,5194,1122,5714,16,20311,33.942536,-118.408075
LAX,2004,6,HA,90,13,10.9,0,0,0.08,2.02,0,0,800,729,0,0,4,67,33.942536,-118.408075
LAX,2014,12,B6,349,78,23.26,0,47.08,0.45,7.21,0,9,3107,1238,0,1636,13,220,33.942536,-118.408075
LAX,2003,8,OO,4058,206,116,21,17,1,51,25,0,8449,5006,924,641,19,1859,33.942536,-118.408075
LAX,2011,2,DL,1533,436,102.33,5.7,258.6,0,69.36,22,7,20348,5371,436,9463,0,5078,33.942536,-118.408075
LAX,2011,2,UA,1796,365,62.85,4.89,209.67,0,87.59,43,0,18941,4689,497,7312,0,6443,33.942536,-118.408075
LAX,2011,4,YV,30,1,0,1,0,0,0,0,0,65,0,65,0,0,0,33.942536,-118.408075
LAX,2012,6,VX,1098,123,32.91,14,19.52,0.76,55.82,2,0,8041,1847,697,1005,12,4480,33.942536,-118.408075
LAX,2015,9,AS,895,92,23.54,0,53.52,0.52,14.42,1,0,3540,991,0,2003,11,535,33.942536,-118.408075
LAX,2007,9,CO,642,64,18.64,2,33.96,1,8.4,1,0,2602,799,59,1321,37,386,33.942536,-118.408075
LAX,2008,10,HA,62,18,17.31,0,0,0,0.69,0,0,837,813,0,0,0,24,33.942536,-118.408075
LAX,2006,11,HA,77,19,11.43,0,0,0,7.57,1,0,494,266,0,0,0,228,33.942536,-118.408075
LAX,2007,3,MQ,1680,160,33.17,0,76.84,0,49.99,21,0,7370,2924,0,2321,0,2125,33.942536,-118.408075
LAX,2008,9,FL,125,23,5.28,0,14.59,0,3.13,0,0,701,160,0,402,0,139,33.942536,-118.408075
LAX,2010,12,DL,1648,536,151.44,16.33,238.82,0,129.42,34,5,28623,8809,926,9703,0,9185,33.942536,-118.408075
LAX,2012,10,MQ,1852,255,42.88,5.23,91.34,0,115.55,20,2,13330,3780,284,2923,0,6343,33.942536,-118.408075
LAX,2014,1,FL,31,12,8.32,0,1.71,0,1.97,1,0,779,486,0,65,0,228,33.942536,-118.408075
LAX,2009,8,F9,181,33,6.88,1.45,8.73,0,15.94,1,0,1243,177,59,277,0,730,33.942536,-118.408075
LAX,2009,9,B6,103,15,6.89,0,8.11,0,0,0,0,651,349,0,302,0,0,33.942536,-118.408075
LAX,2005,1,AA,2660,880,186.46,66.29,480.74,1.36,145.16,59,3,43900,11438,4242,17935,50,10235,33.942536,-118.408075
LAX,2014,9,WN,3205,700,192.4,5.53,172.45,0.75,328.87,68,2,31828,8616,580,5598,21,17013,33.942536,-118.408075
LAX,2006,12,TZ,98,44,4.04,0,24.92,0,15.05,3,1,2805,455,0,794,0,1556,33.942536,-118.408075
LAX,2013,6,OO,5298,1064,159.25,19.62,289.61,1.16,594.35,81,4,60132,14065,1209,9086,47,35725,33.942536,-118.408075
LAX,2003,10,MQ,1961,247,23.27,8.26,115.72,0.09,99.67,86,5,17203,1693,791,8412,4,6303,33.942536,-118.408075
LAX,2012,12,DL,1513,303,89.78,3.14,162.44,0,47.65,2,2,13514,5269,164,5034,0,3047,33.942536,-118.408075
LAX,2004,12,CO,584,178,54.9,9.81,85.35,3.02,24.92,0,0,8069,2191,842,3184,103,1749,33.942536,-118.408075
LAX,2005,4,OO,4246,267,171,10,16,2,68,29,1,11123,6396,426,564,40,3697,33.942536,-118.408075
LAX,2014,10,US,549,115,34.71,2.89,60.96,1.28,15.15,0,2,5307,2039,177,2271,33,787,33.942536,-118.408075
LAX,2004,3,HA,93,19,18.94,0,0,0,0.06,0,0,545,541,0,0,0,4,33.942536,-118.408075
LAX,2013,12,DL,1795,342,116.14,23,150.92,0,51.94,1,1,16667,6810,1828,4956,0,3073,33.942536,-118.408075
LAX,2011,1,YV,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.942536,-118.408075
LAX,2009,7,CO,752,161,67.16,12.91,54.2,1.82,24.92,1,2,7717,3162,892,2111,48,1504,33.942536,-118.408075
LAX,2007,6,AS,689,146,56.5,0,40.93,2,46.57,5,0,7112,3461,0,1081,51,2519,33.942536,-118.408075
LAX,2011,7,YV,48,3,1.88,0,0.13,0,1,3,0,77,40,0,3,0,34,33.942536,-118.408075
LAX,2015,2,DL,1633,298,102.75,40.75,101.74,1,51.77,17,6,16515,6755,2969,3471,23,3297,33.942536,-118.408075
LAX,2010,9,OO,3662,408,64.46,11.36,87.99,0,244.18,23,4,18375,3387,383,2391,0,12214,33.942536,-118.408075
LAX,2004,9,CO,546,66,22.86,1,37.93,0,4.21,0,4,3551,944,15,2361,0,231,33.942536,-118.408075
LAX,2012,10,UA,2523,762,243.16,9.11,341.84,0,167.89,74,5,38286,12910,1081,11039,0,13256,33.942536,-118.408075
LAX,2011,3,YV,31,2,0.95,0,0.13,0,0.93,0,0,208,121,0,13,0,74,33.942536,-118.408075
LAX,2007,9,DL,1200,312,68.98,2.92,185.8,0,54.3,7,0,12218,3104,198,5663,0,3253,33.942536,-118.408075
LAX,2009,8,HA,83,10,9.32,0,0,0,0.68,0,0,361,347,0,0,0,14,33.942536,-118.408075
